Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Vijaya Baskar C    ,AIADMK, 1 ,Graduate Professional,42," 9,08,77,330 "," 9,91,59,570 "
Adaikalam N,Ezhuchi Tamilargal Munnetra Kazhagam,0,8th Pass,52," 5,91,000 ", 0 
Azhaguraja V,BSP,0,Others,40," 2,50,000 ", 0 
Kanagaraj G,Pattali Makkal Katchi, 1 ,12th Pass,30," 5,56,480 "," 82,000 "
Karthikeyan R,DMDK,0,10th Pass,37," 27,00,000 "," 2,07,431 "
Murugesan A,SP,0,10th Pass,32," 25,22,700 "," 2,40,000 "
Palaniappan M,DMK, 3 ,Graduate Professional,49," 4,70,37,461 "," 1,35,09,887 "
Saravanadeva M,Namadhu Makkal Katchi,0,10th Pass,44," 9,94,646 "," 1,76,000 "
Sridhar K,Naam Tamilar Katchi,0,Graduate Professional,30," 10,000 ", 0 
