Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Kalimuthu.v.s.    ,INC, 1 ,10th Pass,55," 1,00,31,912 "," 10,98,123 "
Ponnusamy. K,AIADMK,0,Graduate Professional,62," 4,40,95,866 "," 50,83,126 "
Shanmugham.m,BJP,0,Post Graduate,68," 8,19,10,981 "," 2,26,00,000 "
