Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Mohideen Khant.p.m    ,DMK, 1 ,10th Pass,68," 1,66,02,133 ", 0 
Arumuga Nainar.s,Naam Tamilar Katchi,0,Graduate,34," 2,46,432 ", 0 
Kannan .p,Tamilaga Makkal Munnetra Kazhagam, 1 ,8th Pass,37," 1,24,700 "," 19,500 "
Nirmal Singh Yadav .m,BJP,0,Graduate Professional,26," 22,00,589 "," 9,10,000 "
Nishthar Ali .s,Pattali Makkal Katchi,0,10th Pass,33," 20,11,000 "," 7,00,000 "
Nizam Mohideen K.m.a,Marumalarchi Dravida Munnetra Kazhagam, 3 ,8th Pass,57," 5,69,55,249 "," 1,23,22,685 "
Shahul Hameed K.s,SDPI, 1 ,Others,37," 11,20,876 ", 0 
