Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Thangam Thennarasu    ,DMK, 1 ,Graduate Professional,49," 6,07,39,034 "," 46,00,000 "
A.muniyasamy,Pattali Makkal Katchi,0,10th Pass,46," 9,05,000 ", 0 
Dinesh Babu K.,AIADMK,0,Post Graduate,39," 41,62,398 "," 32,496 "
"Jegan Sakkaravarthi, M.",AIFB,0,Others,34," 2,15,000 ", 0 
"Palanisamy, K.",Naam Tamilar Katchi,0,Post Graduate,28," 4,41,347 "," 30,224 "
Raju T,DMDK, 3 ,Literate,36," 27,36,069 "," 31,200 "
"Ravirajan,b.",BJP,0,12th Pass,46," 41,09,200 ", 0 
Siva Ilangovon,BSP,0,Post Graduate,28," 31,25,000 ", 0 
