Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Arumugam.b    ,AIADMK,0,Literate,54," 83,02,000 ", 0 
Anbarasan.k,DMK,0,Post Graduate,48," 60,27,000 "," 22,68,244 "
Chinnadurai.m,CPI(M),0,10th Pass,49," 13,49,885 ", 0 
Mohanraj.c,Naam Tamilar Katchi, 1 ,10th Pass,38," 3,73,000 "," 2,64,912 "
Palanimanickam.m,Pattali Makkal Katchi,0,8th Pass,43," 2,97,000 ", 0 
Palaniyappan Alias Puratchikavidhasan.m,BJP,0,Graduate Professional,45," 59,99,000 ", 0 
Sathiyamoorthy.n,Youth And Students Party,0,10th Pass,28," 25,20,500 ", 0 
Thavamoorthy.t,BSP,0,Graduate Professional,26," 25,000 ", 0 
Vanitha.r,CPI(ML)(L),0,Literate,45," 2,61,100 ", 0 
