Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
C.v.m.p. Ezhilarasan    ,DMK,0,Graduate Professional,44," 4,98,01,855 "," 10,81,824 "
C.kanniappan,BSP,0,10th Pass,47," 57,29,500 "," 6,10,000 "
Dhenagaran @ Dharma Dhenagaran,Gandhiya Makkal Iyakkam,0,Graduate,41," 17,19,300 "," 3,95,500 "
M.ekambaram,IND,0,12th Pass,28," 2,10,000 ", 0 
M.usha,Naam Tamilar Katchi,0,8th Pass,30," 39,25,000 ", 0 
P. Magesh Kumar,Pattali Makkal Katchi,0,Others,36," 45,05,000 "," 30,00,000 "
S.eagambaram,DMDK,0,Others,44," 42,75,969 ", 0 
T.mythili,AIADMK,0,10th Pass,60," 3,65,64,290 ", 0 
T.vasan,BJP,0,Graduate,53," 2,26,34,000 "," 71,36,559 "
