Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
A.r.r.seenivasan    ,DMK,0,Graduate,59," 91,53,723 "," 17,75,237 "
Ganesh Perumal,Pattali Makkal Katchi,0,8th Pass,35," 9,09,258 ", 0 
K.kalanithi,AIADMK,0,8th Pass,65," 62,22,336 "," 2,74,004 "
M.syed Kaja Shareef,DMDK, 1 ,Post Graduate,45," 1,37,62,789 "," 9,45,000 "
S.kamatchi,BJP,0,5th Pass,63," 82,51,936 "," 5,00,000 "
