Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Fayaz Basha.a,DMDK,0,Graduate,40," 32,12,000 ", 0 
Kavitha.c,DMK,0,Graduate,33," 81,55,000 "," 26,73,293 "
Latha.m,BSP,0,10th Pass,41," 40,500 ", 0 
Oveyam Ranjan.n,BJP,0,12th Pass,54," 2,56,20,000 ", 0 
Ponnusamy.g,Pattali Makkal Katchi,0,Graduate Professional,69," 3,01,45,041 "," 23,76,227 "
Sivakumar.v.c.,IND,0,Literate,41," 1,01,000 ", 0 
Thenmozhi.a,Naam Tamilar Katchi,0,Graduate,34," 4,500 ", 0 
Thirumalai.a,Vijaya Bharatha Makkal (People) Party,0,5th Pass,32," 3,00,000 ", 0 
