Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Prince J G    ,INC, 4 ,Post Graduate,59," 99,11,384 ", 0 
Aakhash Dhev,Gandhiya Makkal Iyakkam,0,Graduate Professional,41," 38,36,129 "," 6,87,312 "
Alexander Rajkumar A,Pattali Makkal Katchi, 1 ,5th Pass,34," 12,45,033 "," 25,000 "
Patchaimal K T,AIADMK, 1 ,12th Pass,55," 2,58,71,780 "," 67,31,590 "
Prabaharan T.,Naam Tamilar Katchi, 1 ,12th Pass,41," 2,405 ", 0 
Ramesh P,BJP,0,Post Graduate,50," 21,08,113 "," 35,000 "
Selvaraj M,IND,0,5th Pass,46," 66,06,200 "," 9,50,000 "
