Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Chandrasekaran C    ,AIADMK,0,12th Pass,49," 1,56,72,998 "," 25,00,000 "
Anbuthambi R,Naam Tamilar Katchi,0,10th Pass,28," 67,000 ", 0 
Chinnusamy M,Kongunadu Makkal Desia Katchi,0,Illiterate,46," 6,48,450 "," 1,00,000 "
Manikandan P,Indiya Jananayaka Katchi,0,10th Pass,29," 25,000 ", 0 
Ponnusamy K,DMK,0,8th Pass,64," 83,79,179 "," 1,05,000 "
Sathiya M,DMDK, 3 ,12th Pass,35," 6,30,000 ", 0 
Susila K,Pattali Makkal Katchi,0,10th Pass,32," 3,00,000 ", 0 
