Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
"Velu,e.v.    ",DMK, 4 ,Post Graduate,66," 17,21,36,963 ", 0 
"Rajan,k",AIADMK,0,12th Pass,54," 6,46,13,782 "," 42,86,000 "
