Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Mariappankennady S    ,AIADMK,0,Graduate,40," 23,12,251 ", 0 
Chitraselvi S,DMK, 2 ,Post Graduate,41," 2,10,09,004 "," 80,27,523 "
Malaichami R,Pattali Makkal Katchi,0,12th Pass,34," 75,01,000 ", 0 
Rajendran M,BJP,0,Post Graduate,66," 14,78,581 "," 7,05,094 "
