Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
R. Murugaiah Pandian    ,AIADMK, 1 ,5th Pass,70," 3,11,40,473 "," 5,00,000 "
A. Vel Murugan,AIFB, 2 ,5th Pass,31," 7,38,516 "," 3,80,000 "
Avudaiappan. R,DMK, 1 ,Graduate Professional,72," 1,43,70,420 ", 0 
E. Ganesan,Tamilaga Makkal Munnetra Kazhagam,0,8th Pass,64," 43,98,000 "," 8,40,000 "
R. Anbalagan,Pattali Makkal Katchi,0,5th Pass,39," 25,41,267 ", 0 
S. Thennarasu,Naam Tamilar Katchi,0,Post Graduate,49," 80,57,000 ", 0 
S.ewari,BSP,0,Illiterate,50," 20,86,735 ", 0 
V. Sasikala,BJP,0,Graduate,38," 21,68,182 "," 65,000 "
