Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Radhakrishnan K    ,AIADMK,0,Graduate,50," 1,60,43,773 ", 0 
Duraisamy.p,Pattali Makkal Katchi,0,Illiterate,47," 2,27,000 ", 0 
Ganeshkumar S,DMDK, 1 ,10th Pass,54," 2,29,95,968 "," 66,89,409 "
Kandhasamy.u.k.p.n.,BJP,0,8th Pass,57," 3,68,09,359 "," 2,10,000 "
Muthu.mu.ka.,DMK,0,Graduate,50," 12,00,69,942 "," 2,27,16,817 "
Velusamy.p,BSP,0,5th Pass,41," 7,31,000 "," 3,50,000 "
