Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Lakshmanan A.l.s.    ,DMK,0,12th Pass,51," 2,30,24,427 "," 1,40,223 "
Balasubramanian E.,BSP,0,8th Pass,40," 11,035 "," 65,000 "
Ganesan Kannan,Pattali Makkal Katchi,0,Others,44," 3,61,01,000 ", 0 
Madasamy S.,DMDK, 1 ,Post Graduate,61," 1,02,77,242 "," 13,65,151 "
Maharajan A.,BJP,0,Post Graduate,46," 3,49,43,834 "," 70,68,897 "
Manikandan C.,Tamilaga Makkal Munnetra Kazhagam,0,5th Pass,51," 12,72,000 ", 0 
Nainar Nagenthran,AIADMK,0,Post Graduate,56," 17,22,87,577 "," 7,07,21,671 "
Nellai Immam,SP,0,8th Pass,51," 3,43,800 ", 0 
Viyanarasu A.,Naam Tamilar Katchi, 3 ,Illiterate,55," 19,65,327 "," 2,20,000 "
