Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
I. S. Inbadurai    ,AIADMK,0,Graduate Professional,50," 74,73,422 ", 0 
M. Appavu,DMK,0,10th Pass,64," 2,09,72,082 "," 52,41,068 "
N. Kannan,BSP,0,Graduate Professional,26," 10,21,500 "," 25,000 "
S. Kani Amudha,BJP,0,12th Pass,39," 1,52,15,622 "," 49,06,277 "
S. Lobin,Naam Tamilar Katchi,0,5th Pass,45," 4,00,000 ", 0 
S. Sivananaintha Perumal,DMDK, 1 ,10th Pass,47," 2,47,51,431 "," 1,73,15,378 "
S. Subash,SHS,0,Post Graduate,35," 4,31,000 "," 2,00,000 "
