Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Jayaramakrishnan R    ,DMK,0,Graduate,49," 8,54,59,974 "," 78,47,646 "
Alavudeen.s,BSP,0,8th Pass,34," 20,000 ", 0 
Kumaragurubaran.n,Kongunadu Makkal Desia Katchi,0,Others,43," 1,68,01,316 "," 7,21,934 "
Maheswari A.s.,Tamil Maanila Congress (Moopanar),0,Post Graduate,54," 4,37,10,071 "," 25,50,000 "
Manoharan K,AIADMK,0,Graduate,62," 4,72,60,275 "," 63,46,725 "
Narayanan.t,Tamilaga Makkal Munnetra Kazhagam,0,Graduate,45," 4,61,000 ", 0 
Ravichandran A,Pattali Makkal Katchi, 1 ,10th Pass,51," 1,59,91,882 "," 3,77,500 "
Ravishankar.c,Naam Tamilar Katchi,0,10th Pass,26," 11,59,400 "," 35,000 "
Suresh Pandian.s,Samuga Makkal Katchi,0,10th Pass,27," 2,20,500 ", 0 
