Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
S.vetrivel    ,AIADMK,0,Graduate Professional,44," 7,71,86,038 "," 9,71,158 "
A.r. Elangovan,DMDK, 5 ,8th Pass,50," 71,49,373 "," 2,57,000 "
A.tamilarasu,Pattali Makkal Katchi, 3 ,Post Graduate,54," 2,18,97,017 "," 10,65,000 "
Abdul Wahid.e,IND, 1 ,Post Graduate,29," 10,200 ", 0 
Ammasi.s,DMK,0,8th Pass,56," 59,45,800 "," 24,40,000 "
Govindaraj.s,Indiya Jananayaka Katchi,0,8th Pass,49," 1,39,46,613 "," 15,80,000 "
Ragupathi.p.m,NCP,0,8th Pass,50," 31,000 ", 0 
Ramesh.v,Naam Tamilar Katchi, 1 ,8th Pass,36," 8,03,000 "," 1,50,000 "
Saravanan.p,Kongunadu Makkal Desia Katchi,0,10th Pass,35," 12,40,000 "," 1,07,000 "
