Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Eswarappan J L    ,DMK,0,Graduate Professional,37," 12,14,66,639 "," 8,56,21,027 "
Arulraman.d,BJP, 3 ,10th Pass,35," 1,16,00,000 "," 67,00,000 "
Ramadoss.k.v,AIADMK,0,Graduate Professional,66," 4,36,63,931 "," 91,96,900 "
Udayakumar P N,Marumalarchi Dravida Munnetra Kazhagam,0,Graduate,56," 92,28,678 ", 0 
