Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Seethapathy S    ,DMK,0,Post Graduate,66," 1,49,55,453 "," 3,94,153 "
Bhuvaneshwari G,Naam Tamilar Katchi,0,10th Pass,26," 3,18,500 ", 0 
Govindasamy A,BSP,0,5th Pass,59," 80,36,577 "," 7,51,400 "
Kalidoss A,Pattali Makkal Katchi,0,Not Given,48," 23,35,000 "," 20,000 "
Poovazhagi B,BJP,0,10th Pass,32," 4,88,500 ", 0 
Rajendran S P,AIADMK,0,Post Graduate,64," 95,38,172 ", 0 
Udhayakumar M,DMDK,0,Graduate Professional,34," 1,75,12,581 "," 77,55,816 "
Viswanathan S A,All India Pattali Munnetra Katchi,0,5th Pass,39," 8,45,000 ", 0 
