Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Chakkaravarthi.r,BJP, 1 ,Graduate,32," 19,63,259 ", 0 
Mookaiah.l,DMK, 2 ,8th Pass,71," 2,19,67,182 ", 0 
