Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
V.radhakrishnan    ,AIADMK,0,12th Pass,52," 80,12,346 "," 8,14,783 "
Ayyappan.a,Pattali Makkal Katchi, 2 ,8th Pass,51," 10,25,000 ", 0 
K.anbazhagan,DMK, 1 ,Graduate,35," 1,47,38,163 "," 27,69,000 "
Muthukumarasamy.c,BJP,0,12th Pass,37," 1,64,65,000 "," 32,00,000 "
R.arulselvan,DMDK,0,12th Pass,49," 85,55,889 "," 13,62,383 "
