Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Kalaiselvan V T    ,AIADMK, 1 ,Graduate,48," 1,47,96,736 "," 18,00,568 "
Bharathi D,Vidiyalai Thedum Indhiyargal Party,0,Post Graduate,27," 7,41,000 ", 0 
Chakkaravarthi P R,Tamilaga Sthabana Congress,0,Post Graduate,54," 2,35,02,000 "," 18,22,000 "
Govindasamy P,DMK,0,Graduate,52," 78,36,800 "," 2,71,000 "
Muthukumar V,DMDK, 3 ,Graduate,38," 2,86,90,500 "," 1,10,50,000 "
Rego Ambrose A,BSP,0,Graduate,47," 1,52,000 ", 0 
Selladurai C,Indiya Jananayaka Katchi,0,Graduate,51," 41,75,000 "," 2,50,000 "
Sivaraj S,Naam Tamilar Katchi,0,Graduate,38," 3,65,49,645 ", 0 
Tamizharasi P,Pattali Makkal Katchi,0,Graduate Professional,62," 2,93,71,408 "," 10,00,000 "
