Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Masthan K S    ,DMK,0,8th Pass,60," 5,17,59,474 "," 66,83,692 "
Devanathan R,Valimai Valartchi Indians Party,0,10th Pass,36," 11,38,960 "," 1,82,334 "
Dhanasekar R,Naam Tamilar Katchi,0,Post Graduate,33," 12,42,354 ", 0 
Ganesh Kumar A,Pattali Makkal Katchi, 1 ,Graduate Professional,32," 1,58,05,797 "," 35,55,698 "
Govindasamy A,AIADMK,0,5th Pass,59," 80,36,577 "," 7,51,400 "
Mani A K,Marumalarchi Dravida Munnetra Kazhagam, 2 ,Others,70," 31,35,489 ", 0 
Masthan B,IND,0,10th Pass,34," 3,85,750 ", 0 
Poyyathappan K,IND,0,Graduate Professional,48," 22,74,000 ", 0 
Rajendiran M S,BJP, 1 ,Literate,42," 22,65,284 "," 3,63,372 "
