Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
S.t.k.jakkaiyan    ,AIADMK, 2 ,Graduate Professional,66," 1,90,27,634 "," 11,98,925 "
N.prabakaran,BJP,0,Graduate,44," 26,05,000 "," 8,55,000 "
Pon. Katchikannan,Pattali Makkal Katchi, 1 ,Graduate,54," 2,45,63,555 "," 1,39,79,146 "
