Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Thangappandian. S    ,DMK, 4 ,5th Pass,47," 10,06,29,000 "," 6,17,20,669 "
Gurusamy A.,CPI(M), 1 ,5th Pass,50," 11,69,291 "," 2,06,044 "
Lakshmanan. P,Pattali Makkal Katchi, 1 ,5th Pass,54," 13,04,500 "," 75,000 "
Ramachandra Raja A.n.,BJP,0,8th Pass,63," 76,25,000 ", 0 
Shyam.a.a.s.,AIADMK,0,Graduate,46," 5,30,57,584 "," 10,36,963 "
