Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Sekar. V    ,AIADMK,0,Graduate Professional,54," 2,16,34,585 "," 5,28,441 "
Lakshmi. C,Pattali Makkal Katchi,0,Graduate Professional,35," 28,18,763 "," 5,57,000 "
Mahendran. K,INC, 2 ,12th Pass,41," 72,93,216 "," 12,11,424 "
Mohamed Iliyas Z,SDPI, 2 ,10th Pass,29," 9,98,919 ", 0 
Muruganantham. M,BJP, 22 ,10th Pass,42," 30,64,249 "," 13,00,000 "
Senthilkumar. N,DMDK,0,Post Graduate,46," 5,08,24,244 "," 10,97,867 "
Vivekananthan J.,Tamilaga Makkal Munnetra Kazhagam, 1 ,5th Pass,38," 5,30,500 ", 0 
