Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Benjamin P    ,AIADMK,0,Graduate,46," 23,02,47,965 "," 65,44,326 "
Anandapriya R,Indiya Jananayaka Katchi,0,Post Graduate,35," 2,33,88,219 "," 75,54,378 "
Dhanasekar A,Youth And Students Party,0,Graduate Professional,34," 3,63,000 "," 2,00,000 "
Rajesh R,INC,0,Post Graduate,37," 20,22,82,420 "," 2,96,18,537 "
Srinivasan N V,Pattali Makkal Katchi,0,10th Pass,60," 8,02,70,000 ", 0 
