Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Muthiah.s.dr    ,AIADMK,0,Post Graduate,59," 4,23,82,484 "," 23,36,668 "
Balaganapathy.v.pon,BJP, 2 ,Graduate Professional,39," 1,75,30,714 "," 6,06,588 "
Govindan.v,BSP, 1 ,Post Graduate,61," 16,44,028 "," 4,00,000 "
Raja.k.p,IND,0,Graduate,31," 28,10,000 "," 2,00,000 "
Thangaraj.r,Pattali Makkal Katchi, 1 ,Post Graduate,42," 51,62,161 "," 20,00,000 "
Thisaiveeran.u,DMK, 1 ,Graduate Professional,52," 53,15,262 "," 9,25,000 "
V.hemalatha,Naam Tamilar Katchi,0,Post Graduate,32," 46,25,815 ", 0 
V.ravishankar,Tamizhaga Makkal Munnetra Kazhagam,0,Graduate,41," 1,36,000 ", 0 
