Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
R.kamaraj    ,AIADMK,0,Post Graduate,55," 2,63,85,842 ", 0 
Duraivelan S.m.b,INC,0,10th Pass,51," 3,70,24,127 "," 2,02,17,255 "
Elavarasan E,Pattali Makkal Katchi,0,Post Graduate,28," 6,00,000 ", 0 
K.n.panasaiargan,IND,0,10th Pass,53," 32,109 ", 0 
Sundaramoorthy,CPI(M), 1 ,10th Pass,58," 25,66,743 "," 6,00,000 "
