Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Geetha . M    ,AIADMK,0,Post Graduate,43," 2,28,31,769 "," 66,17,427 "
Naveenkumar . P,BJP,0,Graduate Professional,27," 4,56,433 "," 13,10,000 "
Pandiyan M,Pattali Makkal Katchi, 1 ,8th Pass,45," 2,31,520 ", 0 
"Sivanantham , K.",Tamil Maanila Congress (Moopanar),0,Post Graduate,51," 7,27,73,908 "," 34,00,519 "
