Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
S.s.saravanan    ,AIADMK,0,Post Graduate,40," 49,59,698 ", 0 
Mahalakshmi,BJP,0,Post Graduate,45," 2,00,71,427 "," 39,20,000 "
Najima Begum S.,SDPI,0,8th Pass,31," 2,20,200 ", 0 
