Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Periyannan Arassu    ,DMK,0,Post Graduate,48," 1,22,12,707 "," 27,58,075 "
Jahir Hussain,DMDK,0,8th Pass,45," 80,60,000 ", 0 
Jeeva.a,BSP,0,12th Pass,47," 37,000 ", 0 
Kanagarajan.a,AIFB,0,Graduate,68," 30,60,000 ", 0 
Karthik Thondaiman,AIADMK, 2 ,Graduate Professional,44," 12,70,25,215 "," 56,00,000 "
Kumar.g,Indiya Jananayaka Katchi,0,Post Graduate,35," 37,03,100 "," 1,70,000 "
Vellaisamy,Pattali Makkal Katchi,0,Graduate,53," 2,26,05,728 ", 0 
