Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Ramchandran. M    ,DMK,0,Graduate Professional,70," 1,02,20,976 ", 0 
Jayapal A.,BSP,0,5th Pass,44," 6,48,124 ", 0 
Kandhasamy M.,Naam Tamilar Katchi,0,Others,36," 49,52,750 ", 0 
Kesavan. T,BJP,0,8th Pass,44," 2,51,000 ", 0 
R.vaithilingam,AIADMK,0,12th Pass,61," 2,30,12,532 "," 78,26,522 "
Ramanathan. P,DMDK, 1 ,Graduate Professional,46," 60,54,740 "," 5,80,000 "
Saravana Iyappan. M,Pattali Makkal Katchi,0,12th Pass,36," 82,98,400 "," 15,00,000 "
Thangaraj D.,Peoples Party of India(secular),0,Graduate,65," 12,15,500 ", 0 
