Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Beemaraj S,DMK,0,Others,41," 1,77,72,335 "," 65,83,370 "
Kathirvel P,Tamil Maanila Congress (Moopanar),0,5th Pass,69," 7,92,84,621 "," 3,47,17,180 "
