Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Sengottaiyan K.a    ,AIADMK, 1 ,10th Pass,68," 6,89,51,785 "," 39,69,874 "
Ganapathi K,BJP,0,Others,55," 17,90,610 ", 0 
Kuppusamy,Pattali Makkal Katchi,0,10th Pass,42," 15,12,000 "," 72,000 "
Munusamy M,CPI(M),0,10th Pass,61," 45,09,227 ", 0 
Rangasamy E.k,India Dravida Makkal Munnetra Katchi,0,Literate,46," 3,85,500 ", 0 
Saravanan S.v,INC,0,Others,51," 1,07,37,310 "," 15,04,540 "
