Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Thangathurai R    ,AIADMK,0,Post Graduate,59," 1,91,18,000 ", 0 
Alagumani R,BJP,0,Post Graduate,60," 55,24,951 "," 2,40,500 "
Anbazhagan M,DMK,0,Graduate Professional,52," 90,82,078 "," 9,58,059 "
Karthik C,IND,0,10th Pass,26," 2,75,000 ", 0 
Ramamurthy N,Pattali Makkal Katchi,0,8th Pass,48," 5,07,625 "," 1,00,000 "
Ramasamy K,DMDK,0,Graduate,62," 1,49,82,778 ", 0 
Sangilipandian A,Naam Tamilar Katchi, 4 ,12th Pass,35," 7,70,000 "," 72,000 "
Saravanakumar P,BSP,0,Graduate Professional,34," 4,95,000 ", 0 
Selvaraj S,LJP,0,12th Pass,54," 1,500 "," 1,91,000 "
