Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Venkatachalam.g    ,AIADMK,0,8th Pass,51," 1,74,66,567 "," 32,13,730 "
Alagaapuram R. Mohanraj,DMDK, 4 ,12th Pass,62," 2,67,99,346 "," 25,56,464 "
Arivazhagan.p,Valamaana Tamizhagam Katchi,0,10th Pass,55," 10,28,265 ", 0 
Arul.r,Pattali Makkal Katchi, 2 ,Graduate,44," 3,70,53,993 "," 1,66,03,700 "
Panneer Selvam.c.,DMK,0,12th Pass,64," 1,65,63,619 "," 16,90,000 "
Venkatachalam.r,Kongunadu Makkal Desia Katchi,0,12th Pass,46," 16,43,853 "," 2,00,000 "
