Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Saroja V    ,AIADMK,0,Post Graduate,68," 3,66,58,489 "," 44,99,150 "
Arunkumar S,Naam Tamilar Katchi,0,12th Pass,25," 11,93,470 ", 0 
Bharathi P,Kongunadu Makkal Desia Katchi,0,5th Pass,54," 2,50,000 ", 0 
Chinnathambi K,RPI(A),0,5th Pass,56," 11,000 ", 0 
Duraisamy V.p,DMK,0,Graduate Professional,66," 3,03,85,514 ", 0 
Kuppusamy C,BJP,0,Graduate Professional,49," 6,16,000 ", 0 
Pushpagandhi J,Pattali Makkal Katchi,0,12th Pass,43," 3,00,000 ", 0 
