Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Parthiban.n.g    ,AIADMK, 1 ,Graduate Professional,41," 65,82,388 ", 0 
A.m.munirathinam,INC,0,10th Pass,60," 10,30,86,880 "," 19,68,65,608 "
Giridharan.m,BSP,0,Others,31," 26,000 ", 0 
K.saravanan,Pattali Makkal Katchi, 3 ,Graduate Professional,42," 1,01,90,600 "," 38,38,958 "
Kumar.m,BJP, 2 ,10th Pass,26," 70,000 ", 0 
Manogar.p.r,DMDK, 1 ,12th Pass,44," 23,18,000 ", 0 
Prakasam.s,Peoples Party of India(secular),0,8th Pass,56," 22,000 ", 0 
Senthil Kumar.p,Naam Tamilar Katchi,0,Others,32," 50,200 ", 0 
