Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Muhammed Abubacker.k.a.m    ,IUML,0,12th Pass,44," 1,22,29,966 ", 0 
Jabar Ali Usmaani.j,SDPI,0,Graduate,36," 6,00,000 ", 0 
Mariappan,DMDK, 1 ,Others,65," 5,08,84,835 "," 15,00,743 "
Muthuramalingam,Naam Tamilar Katchi,0,Graduate,45," 9,60,000 ", 0 
Sheik Dawood,AIADMK,0,Illiterate,60," 3,41,89,489 "," 74,165 "
Thirumalaikumarasamy,Pattali Makkal Katchi,0,8th Pass,61," 15,70,000 ", 0 
