Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Shanmugam .a    ,AIADMK,0,8th Pass,55," 4,63,60,622 ", 0 
Chinnasamy .r,Pattali Makkal Katchi,0,Illiterate,63," 27,65,000 ", 0 
Eswaran . V,Marumalarchi Dravida Munnetra Kazhagam, 1 ,Graduate Professional,46," 5,00,15,098 "," 28,80,073 "
Muthuramalingam .v,BJP,0,Graduate,42," 4,78,92,493 "," 66,56,750 "
Pannerselvam .n,Welfare Party Of India, 4 ,Post Graduate,33," 14,16,000 ", 0 
Selvakumar .u,Naam Tamilar Katchi,0,10th Pass,34," 12,02,000 "," 83,250 "
