Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
M.c. Sampath    ,AIADMK,0,Graduate,57," 4,89,24,574 "," 59,99,428 "
Baskar A,IND,0,10th Pass,35," 13,63,000 ", 0 
Chandarasekaran A S,Tamil Maanila Congress (Moopanar), 2 ,Graduate Professional,49," 1,99,21,131 "," 6,65,270 "
Pugazhendi E,DMK, 3 ,Graduate Professional,61," 1,46,52,146 "," 5,49,569 "
Rajamohan S,IND,0,Post Graduate,63," 45,31,400 "," 10,91,488 "
Raju K,IND,0,12th Pass,55," 6,099 ", 0 
Seeman,Naam Tamilar Katchi, 3 ,Graduate,50," 1,12,91,208 "," 8,97,558 "
Selvam P,BJP,0,Graduate,52," 8,64,070 ", 0 
Thamaraikannan P,Pattali Makkal Katchi, 4 ,12th Pass,46," 1,71,84,809 "," 1,74,24,411 "
