Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Regupathy S    ,DMK, 2 ,Graduate Professional,65," 10,65,57,316 ", 0 
Chidambaram Pl.a,Tamil Maanila Congress (Moopanar),0,12th Pass,59," 42,34,03,703 "," 3,50,000 "
Palanichamy P,Tamilaga Makkal Munnetra Kazhagam,0,12th Pass,45," 10,18,000 "," 2,50,000 "
Palanisamy A,Tamizhaga Vaazhvurimai Katchi,0,5th Pass,59," 22,80,000 ", 0 
Suresh A,Pattali Makkal Katchi, 1 ,Others,32," 51,000 ", 0 
Vadamalai P,BJP,0,8th Pass,44," 38,80,000 ", 0 
Vairamuthu Pk,AIADMK,0,12th Pass,61," 3,65,92,863 "," 28,34,587 "
