Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Prabhu A    ,AIADMK,0,Graduate Professional,31," 1,96,38,962 "," 21,46,557 "
Chandiran R,Kongunadu Makkal Desia Katchi,0,10th Pass,39," 1,70,500 ", 0 
Elayaperumal K,Indiya Jananayaka Katchi,0,10th Pass,39," 11,90,500 "," 23,000 "
Kamaraj P,DMK,0,10th Pass,50," 24,26,910 "," 1,12,610 "
Mariyappan C,Naam Tamilar Katchi,0,10th Pass,32," 1,11,000 ", 0 
Ramamoorthy S,Viduthalai Chiruthaigal Katchi,0,12th Pass,40," 2,82,500 "," 3,40,000 "
Ramar S,LJP,0,12th Pass,26," 70,500 ", 0 
Senthamilselvi R,Pattali Makkal Katchi,0,12th Pass,43," 14,15,000 ", 0 
