Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Loganathan.g    ,AIADMK,0,12th Pass,54," 14,45,900 ", 0 
Amalu V,DMK,0,8th Pass,34," 16,35,000 ", 0 
Archana.n,Naam Tamilar Katchi,0,12th Pass,26," 12,000 ", 0 
Deviyammal M,DMDK,0,8th Pass,40," 30,28,000 ", 0 
Kusalakumari.c,Pattali Makkal Katchi,0,Graduate,44," 1,83,36,159 "," 96,00,000 "
Vimala R,BJP,0,10th Pass,31," 18,92,736 "," 97,000 "
