Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
I Karunanithi    ,DMK, 1 ,10th Pass,57," 77,49,635 ", 0 
Backiyaraj.m,SHS,0,Graduate,34," 11,000 ", 0 
Dr Gopi Ayyaswamy,BJP,0,Post Graduate,42," 1,85,47,587 "," 83,82,435 "
John Rajarathanam,BSP,0,8th Pass,54," 11,000 ", 0 
Karuppusamy P,Kongunadu Makkal Desia Katchi,0,10th Pass,34," 7,73,827 ", 0 
Maharajan G,IND,0,Post Graduate,33," 23,05,658 "," 6,55,018 "
R Venkatesan,Pattali Makkal Katchi,0,12th Pass,48," 25,64,500 ", 0 
Saraswathi C.r,AIADMK,0,10th Pass,52," 1,56,16,252 "," 1,27,750 "
Veeralakshmi C,Marumalarchi Dravida Munnetra Kazhagam, 1 ,Graduate,29," 41,000 ", 0 
