Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
S.pandi    ,INC,0,Graduate,69," 12,01,50,389 ", 0 
Balakrishnan P.,AIFB,0,Illiterate,52," 33,91,000 ", 0 
Jesudoss R.,Tamilaga Makkal Munnetra Kazhagam,0,Others,32," 13,00,000 ", 0 
M.keerthika,AIADMK,0,Post Graduate,39," 9,40,46,913 "," 35,84,117 "
M.p.chandran,IND,0,Post Graduate,59," 27,37,938 ", 0 
Mohamed Gaddaffe S.f.,Naam Tamilar Katchi,0,Doctorate,35," 1,42,000 ", 0 
R. Irulandi,Pattali Makkal Katchi,0,5th Pass,52," 7,28,000 ", 0 
