Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Stalinkumar .s    ,DMK,0,Graduate Professional,31," 1,80,72,753 "," 35,000 "
Alagesan .p,United Communist Party of India,0,8th Pass,33," 1,52,555 ", 0 
Karupaiyan .c,Gandhiya Makkal Iyakkam,0,10th Pass,64," 10,000 ", 0 
Maivizhi .a,AIADMK,0,Graduate,42," 92,85,000 "," 80,000 "
Sathya .s,Naam Tamilar Katchi,0,8th Pass,28," 4,20,000 ", 0 
Srinivasan .j,IND,0,5th Pass,39," 65,000 ", 0 
Sujadevi .l.r,Viduthalai Chiruthaigal Katchi,0,Post Graduate,36," 45,52,072 "," 18,37,670 "
Vijayagobi .t,LJP,0,10th Pass,29," 1,01,139 ", 0 
Vinoth .n,IND,0,Post Graduate,27," 55,000 ", 0 
