Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Arul Santha Michel,IND,0,12th Pass,39," 36,57,369 "," 5,56,200 "
M Chezhiyan,DMDK, 1 ,Post Graduate,44," 5,00,00,000 ", 0 
P Arumugam,Kongunadu Makkal Desia Katchi,0,5th Pass,39," 7,46,865 "," 2,32,000 "
Rajendran C,AIADMK,0,Graduate Professional,55," 16,90,84,140 "," 1,42,77,488 "
S Mohamad Bilal,SDPI,0,Post Graduate,35," 21,27,982 ", 0 
S Rajendran,IND,0,8th Pass,57," 29,290 ", 0 
Suresh R,Pattali Makkal Katchi,0,Graduate Professional,45," 3,77,404 ", 0 
Veda Subramaniam A,BJP,0,Graduate,51," 76,83,000 "," 34,19,000 "
