Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities
Vijayakumar K S    ,AIADMK,0,12th Pass,45," 3,09,25,017 "," 38,49,035 "
Bhaskaran M,BJP,0,10th Pass,53," 2,92,51,000 "," 10,50,000 "
Kandavel R,Youth And Students Party,0,Graduate,40," 9,25,000 ", 0 
Kantharaj V C,Gokula Makkal Katchi,0,8th Pass,42," 41,17,000 "," 32,80,000 "
Murali Krishna M,BSP, 1 ,Graduate Professional,29," 29,67,500 ", 0 
Sekar C H,DMK, 1 ,Graduate Professional,37," 8,81,40,221 "," 6,17,96,384 "
Selvaraj M,Pattali Makkal Katchi, 2 ,10th Pass,44," 22,55,89,407 "," 13,65,70,403 "
